,label,blue,green,red,nir,swir1,swir2
799,blt,9381.0,9871.0,9992.0,15071.0,13162.0,11382.0
800,blt,9769.0,10269.0,10495.0,15227.0,13619.0,11572.0
801,blt,9848.0,10428.0,10782.0,15226.0,13893.0,11856.0
802,blt,10464.0,11060.0,11708.0,14758.0,14715.0,13187.0
803,blt,10696.0,11217.0,11709.0,14447.0,14897.0,13567.0
804,blt,9618.0,10113.0,10282.0,14291.0,13709.0,12046.0
805,blt,9542.0,10113.0,10425.0,14291.0,13527.0,11855.0
806,blt,9774.0,10035.0,10497.0,13979.0,13343.0,12045.0
807,blt,9621.0,10036.0,10283.0,14601.0,13983.0,12235.0
808,blt,9776.0,10274.0,10498.0,14756.0,14074.0,12140.0
809,blt,9623.0,10194.0,10427.0,15223.0,13617.0,11760.0
810,blt,9392.0,9958.0,10070.0,15222.0,12794.0,10333.0
811,blt,9779.0,10434.0,10714.0,15066.0,14621.0,12424.0
812,blt,9780.0,10196.0,10714.0,14910.0,14621.0,12519.0
813,blt,9550.0,10040.0,10286.0,15221.0,14163.0,12139.0
814,blt,9782.0,10277.0,10429.0,15221.0,14255.0,12233.0
815,blt,9552.0,10041.0,10000.0,15375.0,13432.0,11474.0
816,blt,9475.0,9962.0,10144.0,15064.0,13432.0,11093.0
817,blt,9784.0,10199.0,10574.0,15063.0,12884.0,11569.0
818,blt,9477.0,9963.0,10288.0,14908.0,13796.0,11663.0
819,blt,9478.0,9964.0,10288.0,15373.0,15620.0,12802.0
820,blt,9711.0,10123.0,10431.0,15218.0,14435.0,11947.0
821,blt,9634.0,10202.0,10575.0,15836.0,14344.0,12327.0
822,blt,9635.0,10203.0,10718.0,16145.0,14799.0,12421.0
823,blt,9867.0,10677.0,10931.0,15835.0,14980.0,12991.0
824,blt,10099.0,10913.0,11570.0,15680.0,15982.0,13655.0
825,blt,10176.0,10678.0,11428.0,14905.0,14342.0,12895.0
826,blt,9870.0,10442.0,10719.0,15834.0,14707.0,12325.0
827,blt,9410.0,9733.0,9649.0,15059.0,13886.0,11472.0
828,blt,9641.0,10286.0,10364.0,15524.0,14158.0,12420.0
829,blt,9796.0,10287.0,10506.0,15523.0,13702.0,11756.0
830,blt,9414.0,9814.0,9794.0,15368.0,13702.0,11849.0
831,blt,9569.0,10288.0,10223.0,16601.0,13975.0,11091.0
832,blt,9570.0,10132.0,10224.0,16600.0,14795.0,12039.0
833,blt,9570.0,10132.0,10224.0,16600.0,14795.0,12039.0
834,blt,9648.0,10132.0,10437.0,15212.0,14794.0,12797.0
835,blt,10261.0,10996.0,11501.0,16597.0,15521.0,13270.0
836,blt,9495.0,9897.0,9940.0,16750.0,13517.0,11183.0
837,blt,9267.0,9977.0,10011.0,17670.0,13791.0,11088.0
838,blt,9422.0,10056.0,10296.0,15825.0,13881.0,11753.0
839,blt,9423.0,9979.0,10084.0,16133.0,13972.0,11088.0
840,blt,9193.0,9742.0,9871.0,16132.0,12969.0,10234.0
841,blt,9732.0,9980.0,10085.0,15977.0,12786.0,10804.0
842,blt,10268.0,10921.0,11433.0,15668.0,14152.0,12793.0
843,blt,9043.0,9745.0,9730.0,15514.0,12511.0,10519.0
844,blt,9352.0,9589.0,9730.0,15975.0,12694.0,10614.0
845,blt,9124.0,9747.0,9874.0,15974.0,12968.0,10803.0
846,blt,9125.0,9670.0,9804.0,15820.0,12603.0,10423.0
847,blt,9203.0,9986.0,10088.0,16587.0,14150.0,11655.0
848,blt,9305.0,9714.0,10137.0,13981.0,14442.0,13094.0
849,blt,9070.0,9473.0,9706.0,13669.0,12339.0,10811.0
850,blt,9225.0,9632.0,10065.0,13512.0,13255.0,12143.0
851,blt,9534.0,9791.0,10352.0,12886.0,13255.0,11953.0
852,blt,9845.0,10029.0,10423.0,13512.0,13621.0,12144.0
853,blt,9765.0,10346.0,10708.0,13513.0,13622.0,12715.0
854,blt,9765.0,9948.0,10565.0,12258.0,12890.0,12144.0
855,blt,9609.0,10265.0,10636.0,12101.0,13347.0,12430.0
856,blt,9763.0,10185.0,10851.0,12572.0,13714.0,13381.0
857,blt,9917.0,10422.0,11207.0,13357.0,14537.0,13476.0
858,blt,9682.0,10025.0,10635.0,13828.0,14080.0,13097.0
859,blt,9682.0,10262.0,10563.0,13357.0,14263.0,13191.0
860,blt,9759.0,10183.0,10706.0,13201.0,13531.0,12527.0
861,blt,10378.0,10975.0,11706.0,14765.0,18277.0,18035.0
862,blt,9679.0,10260.0,10490.0,15234.0,15909.0,14999.0
863,blt,9133.0,9462.0,9843.0,14766.0,12708.0,10622.0
864,blt,9212.0,9704.0,9770.0,14297.0,13258.0,11289.0
865,blt,9290.0,9543.0,9915.0,14452.0,12890.0,11098.0
866,blt,9602.0,10102.0,10490.0,14608.0,13805.0,12145.0
867,blt,9758.0,10262.0,10849.0,13983.0,14536.0,13096.0
868,blt,9837.0,10182.0,10491.0,13983.0,13804.0,12620.0
869,blt,9450.0,9785.0,9845.0,15541.0,13896.0,11288.0
870,blt,9451.0,10026.0,9989.0,15851.0,13896.0,11953.0
871,blt,9530.0,9867.0,10062.0,15073.0,13438.0,11764.0
872,blt,9376.0,9548.0,9846.0,13982.0,12247.0,10526.0
873,blt,9220.0,9470.0,9560.0,14917.0,12797.0,10811.0
874,blt,9221.0,9710.0,9991.0,15072.0,14168.0,11952.0
875,blt,9456.0,10108.0,10136.0,15071.0,13986.0,12143.0
876,blt,9457.0,9790.0,9777.0,16003.0,13711.0,11477.0
877,blt,9458.0,10030.0,9992.0,16003.0,14167.0,11763.0
878,blt,9768.0,10347.0,10638.0,15382.0,14807.0,12808.0
879,blt,9924.0,10585.0,10995.0,14603.0,14715.0,13378.0
880,blt,9770.0,10190.0,10495.0,14136.0,13801.0,12427.0
881,blt,9616.0,10033.0,10281.0,14291.0,13710.0,12046.0
882,blt,9462.0,10191.0,10496.0,13511.0,13344.0,11856.0
883,blt,9696.0,10113.0,10496.0,13354.0,13161.0,11950.0
884,blt,9697.0,10272.0,10283.0,14602.0,13800.0,12140.0
885,blt,9853.0,10193.0,10354.0,14757.0,13617.0,11855.0
886,blt,9776.0,10115.0,10426.0,14756.0,13434.0,11761.0
887,blt,9931.0,10432.0,10642.0,15223.0,13891.0,12235.0
888,blt,10547.0,11141.0,11710.0,15842.0,14803.0,13185.0
889,blt,10471.0,11142.0,11639.0,15842.0,14803.0,12805.0
890,blt,10165.0,10513.0,10998.0,15532.0,14438.0,12234.0
891,blt,10012.0,10355.0,10714.0,14755.0,14255.0,12424.0
892,blt,9396.0,9881.0,9999.0,13977.0,12885.0,11379.0
893,blt,9628.0,9961.0,10215.0,14288.0,12702.0,11094.0
894,blt,10168.0,10515.0,10786.0,14909.0,14801.0,13468.0
895,blt,9630.0,10120.0,10358.0,15375.0,14710.0,12423.0
896,blt,9322.0,9725.0,9930.0,15993.0,15711.0,12138.0
897,blt,9555.0,9885.0,9930.0,15838.0,14435.0,11568.0
898,blt,9478.0,9964.0,10146.0,15373.0,13705.0,11663.0
899,blt,9479.0,9886.0,10289.0,15218.0,14161.0,11947.0
900,blt,9558.0,10045.0,10432.0,15218.0,14799.0,12991.0
901,blt,9559.0,10046.0,10503.0,15061.0,14617.0,13181.0
902,blt,9636.0,9967.0,10432.0,14751.0,13887.0,12326.0
903,blt,9791.0,10125.0,10291.0,15526.0,13522.0,11472.0
904,blt,9330.0,9731.0,10077.0,15680.0,13156.0,10902.0
905,blt,9409.0,9891.0,10006.0,15679.0,13247.0,11377.0
906,blt,9795.0,10286.0,10720.0,15833.0,13703.0,11850.0
907,blt,9257.0,9813.0,10150.0,15986.0,12790.0,10521.0
908,blt,9258.0,9893.0,9936.0,17218.0,13428.0,10996.0
909,blt,9491.0,9973.0,10081.0,16908.0,14705.0,11661.0
910,blt,9491.0,9973.0,10081.0,16908.0,14705.0,11661.0
911,blt,9799.0,10367.0,10720.0,15366.0,15340.0,13271.0
912,blt,10030.0,10603.0,10864.0,16598.0,14884.0,12701.0
913,blt,9340.0,9817.0,9868.0,17519.0,13062.0,10330.0
914,blt,9111.0,9818.0,9511.0,17518.0,13243.0,10520.0
915,blt,9420.0,9977.0,10153.0,15826.0,13882.0,11943.0
916,blt,9652.0,9978.0,10225.0,15825.0,14063.0,12037.0
917,blt,9269.0,9663.0,9727.0,16440.0,12421.0,9855.0
918,blt,9655.0,9900.0,10226.0,16286.0,12695.0,10329.0
919,blt,9885.0,10764.0,11078.0,16592.0,14335.0,12226.0
920,blt,9196.0,9824.0,9872.0,16438.0,13332.0,10709.0
921,blt,9275.0,9509.0,9659.0,16437.0,12694.0,10329.0
922,blt,9352.0,9904.0,9945.0,15975.0,13150.0,10992.0
923,blt,9431.0,9984.0,10087.0,16435.0,13514.0,10803.0
924,blt,9585.0,10220.0,10514.0,16895.0,15333.0,12792.0
925,blt,9070.0,9554.0,9850.0,14449.0,13255.0,11001.0
926,blt,9459.0,9792.0,10208.0,15072.0,13346.0,11572.0
927,blt,9147.0,9632.0,9921.0,14606.0,13072.0,11477.0
928,blt,9457.0,9790.0,10279.0,13512.0,13987.0,12239.0
929,blt,9300.0,9790.0,10063.0,14451.0,13987.0,12430.0
930,blt,9531.0,9789.0,10135.0,13513.0,12890.0,11478.0
931,blt,9842.0,10345.0,10851.0,13513.0,13896.0,12430.0
932,blt,9763.0,9947.0,10636.0,12572.0,12890.0,12145.0
933,blt,9607.0,10185.0,10349.0,12415.0,12340.0,11288.0
934,blt,9606.0,9946.0,10563.0,13043.0,13714.0,12526.0
935,blt,9449.0,9706.0,10348.0,13044.0,13348.0,12050.0
936,blt,9058.0,9465.0,9556.0,14141.0,13440.0,11193.0
937,blt,9680.0,10261.0,10634.0,14141.0,14721.0,13003.0
938,blt,10221.0,10895.0,11492.0,14610.0,17277.0,16802.0
939,blt,9601.0,10260.0,10561.0,15077.0,16183.0,15380.0
940,blt,9365.0,9781.0,9986.0,14610.0,12159.0,9479.0
941,blt,9054.0,9462.0,9482.0,14922.0,12892.0,10813.0
942,blt,9444.0,9702.0,10131.0,14452.0,13348.0,11099.0
943,blt,9445.0,9863.0,10274.0,14764.0,13165.0,11670.0
944,blt,9680.0,10023.0,10347.0,14608.0,13348.0,11384.0
945,blt,9292.0,9544.0,9772.0,14451.0,13165.0,11289.0
946,blt,9527.0,9865.0,10132.0,14451.0,13804.0,11765.0
947,blt,9449.0,9945.0,9916.0,14295.0,13622.0,11858.0
948,blt,9295.0,9627.0,9917.0,14451.0,13530.0,11764.0
949,blt,9296.0,9628.0,9702.0,13513.0,12523.0,10812.0
950,blt,9375.0,9629.0,9774.0,14450.0,12523.0,11002.0
951,blt,9298.0,9709.0,9918.0,15072.0,13255.0,11002.0
952,blt,9454.0,9869.0,10278.0,14917.0,13620.0,11573.0
953,blt,9843.0,10029.0,10566.0,15384.0,13711.0,11478.0
954,blt,9611.0,10029.0,10351.0,15383.0,14077.0,11763.0
955,blt,9767.0,9950.0,10422.0,15071.0,13345.0,11382.0
956,blt,9691.0,10268.0,10494.0,14759.0,13711.0,11952.0
957,blt,9769.0,9951.0,10280.0,14759.0,13345.0,11286.0
958,blt,9615.0,10111.0,10424.0,14603.0,13344.0,12046.0
959,blt,9925.0,10111.0,10495.0,13980.0,13344.0,12141.0
960,blt,9540.0,9953.0,10424.0,12884.0,13253.0,12141.0
961,blt,9618.0,10113.0,10353.0,14447.0,14166.0,12806.0
962,blt,9697.0,10034.0,10282.0,14913.0,13252.0,11950.0
963,blt,9928.0,10351.0,10712.0,14135.0,12977.0,11666.0
964,blt,10238.0,10747.0,11140.0,13822.0,14348.0,12901.0
965,blt,10239.0,10825.0,11354.0,15067.0,15169.0,13470.0
966,blt,10240.0,10984.0,11141.0,15378.0,14348.0,12615.0
967,blt,9547.0,10038.0,10284.0,14600.0,13526.0,11760.0
968,blt,9470.0,9721.0,9998.0,14444.0,13525.0,11854.0
969,blt,9238.0,9562.0,9784.0,14133.0,12337.0,10809.0
970,blt,9550.0,9881.0,10072.0,14288.0,12519.0,11094.0
971,blt,9705.0,10119.0,10500.0,14599.0,13525.0,11759.0
972,blt,9474.0,9961.0,10144.0,15221.0,13890.0,11664.0
973,blt,9242.0,9565.0,9714.0,15839.0,14162.0,11284.0
974,blt,9088.0,9487.0,9572.0,15529.0,13432.0,10808.0
975,blt,9244.0,9647.0,9930.0,14908.0,13249.0,11188.0
976,blt,9323.0,9647.0,9787.0,14753.0,13249.0,11473.0
977,blt,9246.0,9489.0,9716.0,14597.0,13065.0,11188.0
978,blt,9403.0,9806.0,9931.0,14907.0,13431.0,11378.0
979,blt,9326.0,9728.0,9646.0,15062.0,12701.0,10617.0
980,blt,9017.0,9411.0,9288.0,15372.0,11969.0,9667.0
981,blt,9096.0,9333.0,9074.0,16144.0,11877.0,9667.0
982,blt,9252.0,9493.0,9432.0,16297.0,12517.0,10141.0
983,blt,9639.0,10127.0,10434.0,15679.0,13977.0,11851.0
984,blt,9564.0,10128.0,10578.0,15679.0,14432.0,11945.0
985,blt,9334.0,9970.0,10079.0,16757.0,14158.0,11661.0
986,blt,9258.0,10050.0,10221.0,16293.0,14157.0,11470.0
987,blt,9258.0,10050.0,10221.0,16293.0,14157.0,11470.0
988,blt,9567.0,10287.0,10720.0,15057.0,14885.0,12797.0
989,blt,9568.0,9973.0,10222.0,15211.0,13974.0,12229.0
990,blt,9184.0,9736.0,9796.0,15828.0,13062.0,10710.0
991,blt,9109.0,9659.0,9653.0,15982.0,12606.0,10425.0
992,blt,9187.0,9660.0,9725.0,16135.0,12696.0,10710.0
993,blt,9266.0,9661.0,9725.0,16288.0,13061.0,10615.0
994,blt,9344.0,9820.0,9798.0,16595.0,13334.0,11088.0
995,blt,9423.0,10292.0,10296.0,16901.0,14336.0,11657.0
996,blt,9347.0,9900.0,10226.0,16593.0,14245.0,11657.0
997,blt,9272.0,9823.0,9728.0,16285.0,13515.0,11182.0
998,blt,9427.0,10059.0,10227.0,16438.0,13880.0,11372.0
999,blt,9812.0,10453.0,10654.0,15976.0,14880.0,12603.0
1000,blt,10041.0,10766.0,11221.0,16283.0,15243.0,13172.0
1001,blt,10042.0,10845.0,11504.0,16128.0,15697.0,14024.0
1002,blt,9536.0,10030.0,10424.0,14450.0,14169.0,12524.0
1003,blt,9535.0,10110.0,10208.0,15384.0,14352.0,12429.0
1004,blt,9146.0,9552.0,9704.0,14917.0,13072.0,11001.0
1005,blt,9300.0,9551.0,9848.0,14295.0,12981.0,11287.0
1006,blt,9376.0,9868.0,10063.0,14762.0,13530.0,11288.0
1007,blt,9609.0,10107.0,10350.0,14763.0,13347.0,11192.0
1008,blt,9996.0,10582.0,11351.0,14140.0,15723.0,15091.0
1009,blt,9917.0,10344.0,11065.0,13357.0,14445.0,13381.0
1010,blt,9606.0,10263.0,10635.0,13043.0,12798.0,11764.0
1011,blt,9605.0,9785.0,10060.0,13514.0,13257.0,12050.0
1012,blt,9448.0,9705.0,10060.0,13672.0,13440.0,11955.0
1013,blt,9135.0,9704.0,9771.0,14297.0,12891.0,11289.0
1014,blt,9523.0,10022.0,10347.0,13985.0,13624.0,11765.0
1015,blt,9756.0,10021.0,10418.0,13201.0,13166.0,12242.0
1016,blt,9209.0,9702.0,9986.0,13673.0,12708.0,10813.0
1017,blt,9208.0,9541.0,9625.0,14455.0,12433.0,10718.0
1018,blt,8895.0,9221.0,9264.0,15234.0,11791.0,9288.0
1019,blt,9522.0,9941.0,10130.0,15076.0,12708.0,10908.0
1020,blt,9600.0,9941.0,10274.0,14764.0,14080.0,12526.0
1021,blt,9055.0,9303.0,9555.0,15076.0,12982.0,10622.0
1022,blt,9212.0,9704.0,9482.0,15388.0,13165.0,10812.0
1023,blt,9526.0,9625.0,9987.0,14452.0,14079.0,12620.0
1024,blt,9292.0,9705.0,10132.0,13827.0,13713.0,11954.0
1025,blt,9372.0,9626.0,9988.0,13983.0,13622.0,11954.0
1026,blt,9294.0,9546.0,9773.0,13513.0,12340.0,11098.0
1027,blt,9061.0,9468.0,9558.0,14918.0,12248.0,9954.0
1028,blt,8985.0,9229.0,9342.0,16315.0,13071.0,10716.0
1029,blt,9142.0,9469.0,9559.0,15850.0,12706.0,10430.0
1030,blt,9377.0,9788.0,10135.0,15695.0,13437.0,11097.0
1031,blt,9455.0,9631.0,9991.0,15072.0,13437.0,11668.0
1032,blt,9534.0,9949.0,10422.0,14449.0,13711.0,12142.0
1033,blt,9845.0,10505.0,11065.0,14449.0,15264.0,13948.0
1034,blt,10154.0,10427.0,10923.0,14292.0,14989.0,13473.0
1035,blt,10079.0,10743.0,11066.0,14448.0,14625.0,13093.0
1036,blt,9924.0,10348.0,10639.0,13980.0,13894.0,12332.0
1037,blt,9460.0,9952.0,10209.0,12727.0,13070.0,11856.0
1038,blt,9616.0,9794.0,10067.0,13980.0,13344.0,11667.0
1039,blt,9462.0,10033.0,10282.0,15380.0,13618.0,11381.0
1040,blt,9851.0,10192.0,10569.0,14602.0,14258.0,12426.0
1041,blt,9542.0,10351.0,10783.0,14446.0,13983.0,12521.0
1042,blt,10006.0,10588.0,11211.0,14601.0,13892.0,12521.0
1043,blt,10315.0,10825.0,11140.0,14446.0,14348.0,13091.0
1044,blt,9776.0,10274.0,10498.0,14912.0,13708.0,12045.0
1045,blt,9855.0,10274.0,10571.0,14911.0,13891.0,11949.0
1046,blt,9624.0,10038.0,9998.0,15378.0,13068.0,10999.0
1047,blt,9315.0,9800.0,9998.0,15532.0,13160.0,10904.0
1048,blt,9703.0,10118.0,10285.0,14910.0,13890.0,12139.0
1049,blt,9472.0,10118.0,10214.0,14910.0,13525.0,11760.0
1050,blt,9781.0,10119.0,10572.0,14909.0,14255.0,12138.0
1051,blt,9397.0,10041.0,10358.0,14909.0,13706.0,11664.0
1052,blt,9242.0,9565.0,9857.0,14909.0,12884.0,10903.0
1053,blt,9243.0,9407.0,9284.0,14753.0,12609.0,10618.0
1054,blt,9244.0,9407.0,9428.0,15374.0,12427.0,10332.0
1055,blt,9323.0,9805.0,9930.0,15683.0,13066.0,10522.0
1056,blt,9402.0,9806.0,9788.0,15683.0,12792.0,10617.0
1057,blt,9092.0,9569.0,9501.0,15991.0,12517.0,10237.0
1058,blt,9017.0,9411.0,9216.0,16299.0,12152.0,9762.0
1059,blt,9095.0,9492.0,9288.0,16144.0,12242.0,9951.0
1060,blt,9561.0,9967.0,10148.0,15680.0,13887.0,11662.0
1061,blt,9409.0,9968.0,10291.0,15370.0,13977.0,11946.0
1062,blt,9332.0,9969.0,10078.0,16142.0,13612.0,11472.0
1063,blt,9332.0,9812.0,10078.0,15831.0,14340.0,12325.0
1064,blt,9565.0,9971.0,10435.0,15058.0,15069.0,13082.0
1065,blt,9565.0,9971.0,10435.0,15058.0,15069.0,13082.0
1066,blt,9644.0,10051.0,10436.0,14901.0,14156.0,12419.0
1067,blt,9568.0,10051.0,10080.0,15211.0,13335.0,11469.0
1068,blt,9876.0,10288.0,10579.0,15983.0,13883.0,11564.0
1069,blt,9877.0,10525.0,10864.0,16905.0,13792.0,11184.0
1070,blt,9265.0,9976.0,10153.0,16443.0,13426.0,10900.0
1071,blt,9188.0,9582.0,9798.0,15980.0,13334.0,10993.0
1072,blt,9190.0,9820.0,10012.0,16133.0,13790.0,11278.0
1073,blt,9345.0,9899.0,10084.0,16440.0,13790.0,11278.0
1074,blt,9347.0,9822.0,9942.0,16286.0,13333.0,11183.0
1075,blt,9348.0,9901.0,10156.0,15977.0,13789.0,11657.0
1076,blt,9580.0,10295.0,10512.0,15822.0,14061.0,11941.0
1077,blt,10117.0,10687.0,11220.0,15822.0,14880.0,13172.0
1078,blt,10345.0,11079.0,11574.0,15667.0,15243.0,13835.0
1079,blt,9768.0,10030.0,10495.0,14606.0,15083.0,13949.0
1080,blt,9379.0,9870.0,9921.0,15073.0,13895.0,11953.0
1081,blt,9301.0,9551.0,9488.0,14606.0,13072.0,11478.0
1082,blt,9610.0,9949.0,10351.0,13983.0,13347.0,12049.0
1083,blt,9531.0,9868.0,10277.0,14607.0,14079.0,12049.0
1084,blt,9374.0,9947.0,10350.0,14919.0,14901.0,13190.0
1085,blt,10304.0,11056.0,11707.0,15075.0,16088.0,15662.0
1086,blt,10381.0,10977.0,11564.0,14920.0,15633.0,14522.0
1087,blt,9838.0,10421.0,10993.0,14296.0,14080.0,12431.0
1088,blt,9914.0,10342.0,10634.0,13828.0,12982.0,11670.0
1089,blt,9524.0,9943.0,10275.0,13828.0,13258.0,11765.0
1090,blt,9757.0,10181.0,10778.0,13829.0,14081.0,12718.0
1091,blt,9989.0,10499.0,11134.0,13829.0,14995.0,13763.0
1092,blt,9755.0,10339.0,10848.0,13358.0,14539.0,13764.0
1093,blt,9443.0,9781.0,10129.0,13201.0,12708.0,11290.0
1094,blt,9284.0,9620.0,9768.0,14298.0,12525.0,10909.0
1095,blt,9597.0,10020.0,10201.0,14766.0,13074.0,10622.0
1096,blt,9598.0,10178.0,10345.0,14765.0,13806.0,11575.0
1097,blt,9522.0,10021.0,10417.0,13671.0,13989.0,12812.0
1098,blt,9444.0,9862.0,10202.0,14140.0,13989.0,12526.0
1099,blt,9368.0,9703.0,9771.0,14608.0,13257.0,11384.0
1100,blt,9369.0,9624.0,10060.0,14296.0,13805.0,12335.0
1101,blt,9212.0,9704.0,9843.0,13983.0,13439.0,11574.0
1102,blt,9526.0,9944.0,10132.0,13983.0,13439.0,11574.0
1103,blt,9293.0,9545.0,9916.0,13826.0,12523.0,10812.0
1104,blt,9138.0,9307.0,9124.0,15231.0,12248.0,9669.0
1105,blt,9061.0,9228.0,9125.0,17399.0,12889.0,10049.0
1106,blt,9140.0,9628.0,9630.0,15696.0,13072.0,11002.0
1107,blt,9218.0,9548.0,9559.0,16160.0,12980.0,10526.0
1108,blt,9453.0,9788.0,10206.0,15384.0,13164.0,11192.0
1109,blt,9454.0,10028.0,10278.0,14449.0,14168.0,12048.0
1110,blt,9998.0,10663.0,11351.0,13825.0,16085.0,15088.0
1111,blt,10077.0,10426.0,11209.0,13668.0,14899.0,14613.0
1112,blt,9767.0,10109.0,10567.0,13512.0,14351.0,12998.0
1113,blt,9846.0,10268.0,10852.0,13980.0,13985.0,12618.0
1114,blt,9304.0,9951.0,9993.0,13199.0,12887.0,11667.0
1115,blt,9538.0,9634.0,9922.0,14292.0,13985.0,12142.0
1116,blt,9384.0,9952.0,10138.0,15381.0,13893.0,11572.0
1117,blt,9462.0,9794.0,10138.0,16001.0,16538.0,13282.0
1118,blt,9152.0,9794.0,10067.0,15845.0,16629.0,13757.0
1119,blt,9773.0,10192.0,10354.0,15380.0,13800.0,11286.0
1120,blt,10237.0,10982.0,11353.0,15690.0,15352.0,13471.0
1121,blt,9544.0,10193.0,10426.0,15999.0,14622.0,12616.0
1122,blt,10085.0,10273.0,10784.0,15689.0,14986.0,12805.0
1123,blt,10469.0,10983.0,11212.0,16307.0,14804.0,13090.0
1124,blt,9391.0,9798.0,9997.0,16461.0,12428.0,9952.0
1125,blt,9702.0,10275.0,10285.0,14911.0,13068.0,11760.0
1126,blt,9237.0,9721.0,9998.0,14911.0,12976.0,10809.0
1127,blt,10011.0,10591.0,10856.0,15686.0,14072.0,12329.0
1128,blt,9704.0,10118.0,10357.0,15376.0,13890.0,11853.0
1129,blt,9318.0,9564.0,9785.0,14599.0,12793.0,11284.0
1130,blt,9319.0,9645.0,9786.0,15064.0,13159.0,10903.0
1131,blt,9553.0,9803.0,10000.0,15375.0,13615.0,11569.0
1132,blt,9321.0,10042.0,9929.0,15529.0,13980.0,11664.0
1133,blt,9476.0,9963.0,10145.0,15219.0,13889.0,12138.0
1134,blt,9555.0,9885.0,10074.0,14597.0,12884.0,11283.0
1135,blt,9246.0,9489.0,9358.0,15528.0,12061.0,9951.0
1136,blt,9558.0,10045.0,10003.0,15682.0,12426.0,10142.0
1137,blt,9713.0,10441.0,10718.0,16299.0,14252.0,11946.0
1138,blt,9174.0,9730.0,9862.0,15835.0,13704.0,11472.0
1139,blt,9407.0,9968.0,10076.0,16450.0,14158.0,11661.0
1140,blt,9254.0,9811.0,10006.0,17218.0,14614.0,11565.0
1141,blt,9255.0,9890.0,9864.0,16910.0,14705.0,12325.0
1142,blt,9255.0,9890.0,9864.0,16910.0,14705.0,12325.0
1143,blt,9487.0,9891.0,9865.0,15985.0,14066.0,12040.0
1144,blt,9335.0,9892.0,10150.0,16292.0,14613.0,11849.0
1145,blt,9721.0,10367.0,11005.0,16137.0,16341.0,13082.0
1146,blt,10106.0,10681.0,11430.0,16752.0,16704.0,13460.0
1147,blt,9417.0,10131.0,10437.0,16598.0,14520.0,11754.0
1148,blt,9418.0,9738.0,9797.0,16443.0,13426.0,10710.0
1149,blt,9188.0,9582.0,9654.0,17056.0,13243.0,10805.0
1150,blt,9497.0,9978.0,9799.0,17670.0,13152.0,10615.0
1151,blt,9882.0,10450.0,10794.0,16748.0,13698.0,11278.0
1152,blt,9424.0,10136.0,10440.0,15824.0,13425.0,11372.0
1153,blt,9272.0,9823.0,10156.0,15361.0,12969.0,10899.0
1154,blt,9196.0,9744.0,10015.0,15668.0,12604.0,10614.0
1155,blt,9735.0,10139.0,10371.0,15822.0,13424.0,11466.0
1156,blt,9459.0,9792.0,10353.0,14449.0,14534.0,12524.0
1157,blt,9380.0,9792.0,9993.0,14761.0,13987.0,11953.0
1158,blt,9457.0,9791.0,10279.0,14606.0,13712.0,12144.0
1159,blt,9688.0,10109.0,10637.0,13670.0,13713.0,12334.0
1160,blt,9377.0,9869.0,10494.0,13983.0,14444.0,12715.0
1161,blt,9376.0,9948.0,10350.0,14451.0,15084.0,13285.0
1162,blt,10227.0,10898.0,11351.0,14451.0,15267.0,14141.0
1163,blt,10612.0,11135.0,11779.0,15075.0,15632.0,14996.0
1164,blt,10226.0,10740.0,11207.0,14764.0,15085.0,13951.0
1165,blt,10380.0,10818.0,11351.0,13514.0,13348.0,12336.0
1166,blt,9526.0,9864.0,10275.0,13044.0,12158.0,10812.0
1167,blt,9837.0,10262.0,10778.0,13828.0,13715.0,12336.0
1168,blt,10146.0,10738.0,11421.0,13985.0,15269.0,13953.0
1169,blt,9835.0,10341.0,10992.0,13358.0,14813.0,13858.0
1170,blt,9444.0,9702.0,10202.0,12729.0,13166.0,12145.0
1171,blt,9365.0,9780.0,9913.0,13671.0,12982.0,11480.0
1172,blt,9910.0,10260.0,10489.0,14297.0,13440.0,11575.0
1173,blt,9678.0,10022.0,10202.0,14140.0,13623.0,11859.0
1174,blt,9445.0,9703.0,9914.0,13671.0,13439.0,12050.0
1175,blt,9525.0,9942.0,10275.0,13514.0,13897.0,12621.0
1176,blt,9526.0,9864.0,10132.0,13514.0,13714.0,12430.0
1177,blt,9759.0,10182.0,10563.0,13827.0,13988.0,12430.0
1178,blt,9992.0,10659.0,10992.0,14139.0,13531.0,12144.0
1179,blt,9760.0,10183.0,10635.0,14139.0,14079.0,12810.0
1180,blt,9374.0,9707.0,9845.0,14138.0,13621.0,12239.0
1181,blt,9062.0,9468.0,9341.0,14762.0,12431.0,10716.0
1182,blt,9218.0,9388.0,9486.0,16779.0,12980.0,10240.0
1183,blt,9687.0,10028.0,9990.0,15695.0,13255.0,11002.0
1184,blt,9919.0,10107.0,10278.0,14605.0,13437.0,11857.0
1185,blt,9378.0,9789.0,10135.0,14293.0,13163.0,11382.0
1186,blt,9766.0,10267.0,10493.0,14605.0,13437.0,11573.0
1187,blt,9690.0,10188.0,10852.0,13981.0,15354.0,13853.0
1188,blt,9922.0,10427.0,10852.0,13824.0,15263.0,13663.0
1189,blt,9614.0,10110.0,10710.0,14136.0,13985.0,12617.0
1190,blt,10002.0,10348.0,10781.0,14136.0,14167.0,12522.0
1191,blt,9694.0,10111.0,10281.0,13824.0,13070.0,11856.0
